Catalog,Cabinet_section,Cabinet_label,SKU,Cabinet_color,Weight,Cost,Details,Manufacture_date,Image,Quantity,Assemble_cost
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",SG-W3636,"Shaker Gray",78,643.2,"36"" High Cabinet 2 Doors, - 2 Shelves",,W3636.PNG,97,20
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",SG-W3642,"Shaker Gray",91,742.8,"42"" High Cabinet 2 Doors, - 3 Shelves",,W3642.PNG,95,20
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",SG-W3930,"Shaker Gray",72,598.8,"30"" High Cabinet 2 Doors, - 2 Shelves",,W3930.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Corner Cabinet",SG-WBC2430,"Shaker Gray",51,356.4,"Wall Blind Cornet Cabinet ",,WBC2730.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Corner Cabinet",SG-WBC2442,"Shaker Gray",66,477.6,"Wall Blind Cornet Cabinet",,WBC2742.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Corner Cabinet",SG-WBC2730,"Shaker Gray",53,376.8,"Wall Blind Cornet Cabinet ",,WBC2730.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Corner Cabinet",SG-WBC2736,"Shaker Gray",59,429.6,"Wall Blind Cornet Cabinet",,WBC2736.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Corner Cabinet",SG-WBC2742,"Shaker Gray",69,505.2,"Wall Blind Cornet Cabinet",,WBC2742.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Corner Cabinet",SG-WBC3630,"Shaker Gray",56,488.4,"Wall Blind Cornet Cabinet ",,WBC2730.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Corner Cabinet",SG-WBC3642,"Shaker Gray",71,654,"Wall Blind Cornet Cabinet",,WBC2742.PNG,100,20
"TEAM CABINETS",Panels,"Wall End Panel",SG-WDEP30,"Shaker Gray",10,116.4,"Wall End Panel 11 1/2 x 29 x3/4",,WDEP30.PNG,54,0
"TEAM CABINETS",Panels,"Wall End Panel",SG-WDEP36,"Shaker Gray",12,132,"Wall End Panel 11 1/2 x 35 x3/4",,WDEP36.PNG,98,0
"TEAM CABINETS",Panels,"Wall End Panel",SG-WDEP42,"Shaker Gray",14,148.8,"Wall End Panel 11 1/2 x 41 x3/4",,WDEP42.PNG,99,0
"TEAM CABINETS","Wall Cabinets","Wall Wine Rack",SG-WRC2430,"Shaker Gray",40,410.4,"Wall Wine Rack 24 x 30 x12",,WRC2430.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Wine Rack",SG-WRC3015,"Shaker Gray",30,376.8,"Wall Wine Rack 30 x 15 x12",,WRC3018.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Wine Rack",SG-WRC3018,"Shaker Gray",33,393.6,"Wall Wine Rack 30 x 18 x12",,WRC3018.PNG,100,20
"TEAM CABINETS",Panels,Panel,SG-WSV42,"Shaker Gray",28,33.6,"Panel Only Finished on 1 side 15x42x1/4",,WSV42.PNG,100,0
"TEAM CABINETS","Base Cabinets","Drawer Base",SW-3DB12,"Shaker White",75,608.4,"3 Drawer Base  12""",,3DB12.PNG,92,25
"TEAM CABINETS","Base Cabinets","Drawer Base",SW-3DB15,"Shaker White",82,684,"3 Drawer Base 15""",,3DB15.PNG,85,25
"TEAM CABINETS","Base Cabinets","Drawer Base",SW-3DB18,"Shaker White",89,711.6,"3 Drawer Base 18""",,3DB18.PNG,82,25
"TEAM CABINETS","Base Cabinets","Drawer Base",SW-3DB21,"Shaker White",95,754.8,"3 Drawer Base  21""",,3DB21.PNG,94,25
"TEAM CABINETS","Base Cabinets","Drawer Base",SW-3DB24,"Shaker White",102,800.4,"3 Drawer Base 24""",,3DB24.PNG,94,25
"TEAM CABINETS","Base Cabinets","Drawer Base",SW-3DB30,"Shaker White",117,898.8,"3 Drawer Base 30""",,3DB30.PNG,89,25
"TEAM CABINETS","Base Cabinets","Drawer Base",SW-3DB36,"Shaker White",132,976.8,"3 Drawer Base 36""",,3DB36.PNG,93,25
"TEAM CABINETS","Vanity Cabinets","Vanity Cabinet Drawer Base",SW-3VDB12,"Shaker White",68,583.2,"Vanity 3 Drawer 12""",,3VDB12.PNG,78,25
"TEAM CABINETS","Vanity Cabinets","Vanity Cabinet Drawer Base",SW-3VDB15,"Shaker White",74,632.4,"Vanity 3 Drawer 15""",,3VDB15.PNG,84,25
"TEAM CABINETS","Vanity Cabinets","Vanity Cabinet Drawer Base",SW-3VDB18,"Shaker White",80,675.6,"Vanity 3 Drawer 18""",,3VDB18.PNG,93,25
"TEAM CABINETS",Moldings,Mouldings,SW-ACM8,"Shaker White",1,154.8,"Angle Crown Moulding 96"" x 3 5/8"" x 2 1/2""",,ACM8.PNG,74,0
"TEAM CABINETS","Wall Cabinets","Wall Accessory Cabinet",SW-AW1230,"Shaker White",32,249.6,"Angle Wall Cabinet  ",,AW1230.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Accessory Cabinet",SW-AW1242,"Shaker White",41,320.4,"Angle Wall Cabinet",,AW1242.PNG,97,18
"TEAM CABINETS","Base Cabinets","Base 12 Cabinet",SW-B12,"Shaker White",51,404.4,"Single Door Base 12""",,B12.PNG,63,25
"TEAM CABINETS","Base Cabinets","Base 15 Cabinet",SW-B15,"Shaker White",57,446.4,"Single Door Base 15""",,B15.PNG,80,25
"TEAM CABINETS","Base Cabinets","Base 18 Cabinet",SW-B18,"Shaker White",62,492,"Single Door Base 18""",,B18.PNG,74,25
"TEAM CABINETS","Base Cabinets","Base 21 Cabinet",SW-B21,"Shaker White",66,528,"Single Door Base 21""",,B21.PNG,80,25
"TEAM CABINETS","Base Cabinets","Base 24 Cabinet",SW-B24,"Shaker White",72,591.6,"Double Door Base 24""",,B24.PNG,64,25
"TEAM CABINETS","Base Cabinets","Base 27 Cabinet",SW-B27,"Shaker White",78,650.4,"Double Door Base 27""",,B27.PNG,89,25
"TEAM CABINETS","Base Cabinets","Base 30 Cabinet",SW-B30,"Shaker White",89,756,"Double Door Double Drawer 30""",,B30.PNG,72,25
"TEAM CABINETS","Base Cabinets","Base 33 Cabinet",SW-B33,"Shaker White",94,800.4,"Double Door Double Drawer 33""",,B33.PNG,71,25
"TEAM CABINETS","Base Cabinets","Base 36 Cabinet",SW-B36,"Shaker White",100,841.2,"Double Door Double Drawer 36""",,B36.PNG,82,25
"TEAM CABINETS","Base Cabinets","Base 42 Cabinet",SW-B42,"Shaker White",109,919.2,"Double Door Double Drawer 42""",,B42.PNG,98,25
"TEAM CABINETS",Moldings,Mouldings,SW-BAM,"Shaker White",1,43.2,"Moulding 96"" x 3/4"" x 3/16""",,BAM.PNG,100,0
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SW-BBC36,"Shaker White",70,531.6,"Blind Base Corner 36""",,BBC36.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SW-BBC39,"Shaker White",79,644.4,"Blind Base Corner 39""",,BBC39.PNG,98,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SW-BBC42,"Shaker White",87,740.4,"Blind Base Corner 42""",,BBC42.PNG,95,25
"TEAM CABINETS",Moldings,Mouldings,SW-BCM8,"Shaker White",7,200.4,"Decorative Crown Moulding 96"" x 3"" x 2""",,DCM.PNG,50,0
"TEAM CABINETS",Panels,Panel,SW-BDEP,"Shaker White",18,260.4,"Panel 23"" 1/2 x 29 x 3/4""",,BDEP.PNG,92,0
"TEAM CABINETS","Base Cabinets","Base 24 Cabinet",SW-BEC24,"Shaker White",76,498,"Base End 24 x 34 1/2 x 24",,BEC24.PNG,99,0
"TEAM CABINETS","Base Cabinets","Base Accessory Cabinet",SW-BES12,"Shaker White",52,324,"Base End Shelf Cabinet 12"" x 34 1/2"" x 24""",,BES12.PNG,100,20
"TEAM CABINETS","Base Cabinets","Base Spice Drawer",SW-BSDC6,"Shaker White",55,429.6,"Base Spice Drawer 6""",,BSDC6.PNG,93,20
"TEAM CABINETS",Panels,"Fillers & Panels",SW-BSV,"Shaker White",4,54,"Panel --Only finish on one side",,BSV.PNG,99,0
"TEAM CABINETS","Base Cabinets","Tray Base",SW-BT09,"Shaker White",38,307.2,"Tray Base Cabinet 9""",,BT9.PNG,81,25
"TEAM CABINETS","Base Cabinets","Base Waste Basket Cabinet",SW-BWB18,"Shaker White",75,649.2,"Base Waste Basket 18""",,BWB18.PNG,85,25
"TEAM CABINETS",Accessories,Corbels,SW-CB9,"Shaker White",3,44.4,"Corbels 9"" x 9"" x 9""",,CB9.PNG,100,0
"TEAM CABINETS",Accessories,Corbels,SW-CBT,"Shaker White",6,196.8,"Corbels  3"" 1/2 x  13"" 1/2 x 5"" 7/8",,CBT.PNG,100,0
"TEAM CABINETS",Accessories,"Decorative Legs",SW-CLDL,"Shaker White",10,289.2,"Decorative Legs 3"" x 34"" 1/2 x 3",,CLDL.PNG,100,0
"TEAM CABINETS",Moldings,"Crown Moulding",SW-CM8,"Shaker White",4,169.2,"Crown 96"" x 1"" 3/4 x 1"" 3/16",,CM8.PNG,88,0
"TEAM CABINETS",Moldings,Mouldings,SW-COV,"Shaker White",10,258,"Cove Crown Moulding 96"" x 3 5/8"" x 2 1/2""",,COV.PNG,100,0
"TEAM CABINETS","Base Cabinets","Corner Sink Base",SW-CSB36,"Shaker White",96,669.6,"Corner Sink Base 36""",,CSB36.PNG,95,25
"TEAM CABINETS","Base Cabinets","Sink Base 42""",SW-DCSF42,"Shaker White",29,254.4,"Sink Base 42""",,DCWF42.PNG,97,25
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SW-DCW2412GD,"Shaker White",36,248.4,"Glass Door Diagonal Wall 24x12",,DCW2430GD.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SW-DCW2430,"Shaker White",70,532.8,"Diagonal Corner Wall 24x30",,DCW2430.PNG,91,20
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SW-DCW2430GD,"Shaker White",70,562.8,"Glass Door Diagonal Wall 24x30",,DCW2430GD.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SW-DCW2436,"Shaker White",77,607.2,"Diagonal Corner Wall 24x36",,DCW2436.PNG,96,20
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SW-DCW2436GD,"Shaker White",77,638.4,"Glass Door Diagonal Wall 24x36",,DCW2436GD.PNG,99,20
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SW-DCW2442,"Shaker White",92,729.6,"Diagonal Corner Wall 24x42",,DCW2442.PNG,87,20
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SW-DCW2442GD,"Shaker White",92,742.8,"Glass Door Diagonal Wall 24x42",,DCW2442GD.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SW-DCW2712GD,"Shaker White",56,265.2,"Glass Door Diagonal Cabinet 27x12",,DCW2736GD.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SW-DCW2736,"Shaker White",110,638.4,"Diagonal Corner Cabinet",,DCW2736.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SW-DCW2742,"Shaker White",110,775.2,"Diagonal Corner Cabinet",,DCW2742.PNG,99,20
"TEAM CABINETS","Base Cabinets","Base 18 Cabinet",SW-DFB18,"Shaker White",68,538.8,"Drawer File Base 18""",,DFB18.PNG,100,20
"TEAM CABINETS",Moldings,Mouldings,SW-DMTIS,"Shaker White",1,42,"Dentil Moulding 96"" x 11/16"" x 3/8""",,DMTIS.PNG,100,0
"TEAM CABINETS",Panels,Panel,SW-DWR3,"Shaker White",16,145.2,"Panel 3"" x 34"" 1/4 x 24""",,DWR3.PNG,80,0
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SW-ERB33,"Shaker White",89,681.6,"Lazy Susan 33""",,BER33.PNG,99,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SW-ERB36,"Shaker White",99,756,"Lazy Susan 36""",,BER36.PNG,94,25
"TEAM CABINETS",Fillers,Filler,SW-F342,"Shaker White",3,42,"Filler 3"" x 42 x 3/4""",,F342.PNG,919,0
"TEAM CABINETS",Fillers,Filler,SW-F396,"Shaker White",6,141.6,"Filler 3"" x 96"" x 3/4""",,F396.PNG,43,0
"TEAM CABINETS",Fillers,Filler,SW-F642,"Shaker White",6,81.6,"Filler 6"" x 42"" x 3/4""",,F642.PNG,87,0
"TEAM CABINETS",Fillers,Filler,SW-F696,"Shaker White",12,211.2,"Filler 6"" x 96"" x 3/4""",,F696.PNG,47,0
"TEAM CABINETS",Moldings,Mouldings,SW-FBM,"Shaker White",11,196.8,"Moulding 96"" x 4"" 15/16 x 3/4""",,FBM.PNG,63,0
"TEAM CABINETS",Fillers,Filler,SW-FF396,"Shaker White",7,160.8,"Filler 3"" x 96"" x 3/4""",,FF396.PNG,100,0
"TEAM CABINETS",Accessories,"Decorative Legs",SW-FLDL,"Shaker White",10,295.2,"Decorative Legs 3"" x 34"" 1/2 x 3",,FLDL.PNG,100,0
"TEAM CABINETS",Panels,Panel,SW-FPV4296,"Shaker White",47,182.4,"Panel 42x96x1/4 - Only finished on 1 side",,FPV4296.PNG,80,0
"TEAM CABINETS","Base Cabinets","Farm Sink Base 36""",SW-FSB36,"Shaker White",75,640.8,"Farm Sink Base 36""",,FSB36.PNG,96,25
"TEAM CABINETS",Moldings,Mouldings,SW-LRM8,"Shaker White",1,178.8,"Angle Light Trail Moulding 96"" x 1 9/16"" x 2 1/4""",,ALRM.PNG,100,0
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SW-LSB33-C,"Shaker White",89,0,"Lazy Susan 33"" - Chrome Basket",,LSB33.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SW-LSB33-W,"Shaker White",92,0,"Lazy Susan 33"" - Wood Basket",,LSB33.PNG,99,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SW-LSB36-C,"Shaker White",99,0,"Lazy Susan 36"" - Chrome Basket",,LSB36.PNG,0,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SW-LSB36-W,"Shaker White",102,0,"Lazy Susan 36"" - Wood Basket",,LSB36.PNG,0,25
"TEAM CABINETS","Base Cabinets","Base Microwave Cabinet",SW-MO3030,"Shaker White",51,625.2,"Microwave Oven Cabinet 30""",,MO3030.PNG,100,30
"TEAM CABINETS","Base Cabinets","Base Microwave Cabinet",SW-MO3036,"Shaker White",59,723.6,"Microwave Oven Cabinet 36""",,MO3036.PNG,100,30
"TEAM CABINETS","Base Cabinets","Base Microwave Cabinet",SW-MO3042,"Shaker White",66,852,"Microwave Oven Cabinet 42""",,MO3042.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Oven Cabinets",SW-O308424,"Shaker White",200,1784.4,"Oven Cabinets 30 x 84 x 24",,O338424.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Oven Cabinets",SW-O309024,"Shaker White",215,1804.8,"Oven Cabinets 30 x 90 x 24",,O339024.PNG,99,30
"TEAM CABINETS","Tall Cabinets","Oven Cabinets",SW-O309624,"Shaker White",233,1939.2,"Oven Cabinets 30 x 96 x 24",,O339624.PNG,99,30
"TEAM CABINETS","Tall Cabinets","Oven Cabinets",SW-O338424,"Shaker White",215,1795.2,"Oven Cabinets 33 x 84 x 24",,O338424.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Oven Cabinets",SW-O339024,"Shaker White",233,1881.6,"Oven Cabinets 33 x 90 x 24",,O339024.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Oven Cabinets",SW-O339624,"Shaker White",242,2049.6,"Oven Cabinets 33 x 96 x 24",,O339624.PNG,100,30
"TEAM CABINETS",Moldings,Mouldings,SW-OCM8,"Shaker White",2,40.8,"Moulding 96"" x 3/4"" x 3/4""",,OCM.PNG,93,0
"TEAM CABINETS","Wall Cabinets","Wall Accessory Cabinets",SW-OE630,"Shaker White",16,145.2,"Open End Shelves",,OE630.PNG,99,20
"TEAM CABINETS","Wall Cabinets","Wall Accessory Cabinets",SW-OE636,"Shaker White",19,163.2,"Open End Shelves",,OE636.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Accessory Cabinets",SW-OE642,"Shaker White",21,178.8,"Open End Shelves",,OE642.PNG,100,20
"TEAM CABINETS",Moldings,Mouldings,SW-RCM4S,"Shaker White",8,188.4,"Inset Crown Moulding 96"" x 4 3/16"" x 7/8""",,RCM4S.PNG,100,0
"TEAM CABINETS",Panels,"Refrigerator Panel",SW-REPV2496,"Shaker White",41,254.4,"Refrigerator Panel 1"" 1/2x96x 24",,REPV2496.PNG,89,0
"TEAM CABINETS",Panels,"Refrigerator Panel",SW-REPV2796,"Shaker White",45,312,"Refrigeraor Panel 1"" 1/2x96x 27",,REPV2496.PNG,94,0
"TEAM CABINETS",Moldings,Rope,SW-ROPE,"Shaker White",1,51.6,"ROPE 96"" x 3/4"" x 3/8""",,ROPE.PNG,100,0
"TEAM CABINETS",Accessories,"Roll Out Tray",SW-RS18,"Shaker White",11,147.6,"Roll Out Tray - Fits B18",,RS18.PNG,98,10
"TEAM CABINETS",Accessories,"Roll Out Tray",SW-RS21,"Shaker White",12,159.6,"Roll Out Tray - Fits B21",,RS21.PNG,100,10
"TEAM CABINETS",Accessories,"Roll Out Tray",SW-RS24,"Shaker White",14,169.2,"Roll Out Tray - Fits B24",,RS24.PNG,85,10
"TEAM CABINETS",Accessories,"Roll Out Tray",SW-RS27,"Shaker White",15,176.4,"Roll Out Tray - Fits B27",,RS27.PNG,98,10
"TEAM CABINETS",Accessories,"Roll Out Tray",SW-RS30,"Shaker White",16,187.2,"Roll Out Tray - Fits B30",,RS30.PNG,94,10
"TEAM CABINETS",Accessories,"Roll Out Tray",SW-RS33,"Shaker White",17,194.4,"Roll Out Tray - Fits B33",,RS33.PNG,100,10
"TEAM CABINETS",Accessories,"Roll Out Tray",SW-RS36,"Shaker White",18,205.2,"Roll Out Tray - Fits B36",,RS36.PNG,98,10
"TEAM CABINETS",Panels,Panel,SW-S2496,"Shaker White",37,246,"Panel 24x96x3/4 Finished on both sides",,S2496.PNG,73,0
"TEAM CABINETS","Base Cabinets","Sink Base 27""",SW-SB27,"Shaker White",60,506.4,"Sink Base 27""",,SB30.PNG,100,20
"TEAM CABINETS","Base Cabinets","Sink Base 30""",SW-SB30,"Shaker White",64,554.4,"Sink Base 30""",,SB30.PNG,86,20
"TEAM CABINETS","Base Cabinets","Sink Base 33""",SW-SB33,"Shaker White",70,591.6,"Sink Base 33""",,SB33.PNG,78,20
"TEAM CABINETS","Base Cabinets","Sink Base 36""",SW-SB36,"Shaker White",76,640.8,"Sink Base 36""",,SB36.PNG,73,20
"TEAM CABINETS","Base Cabinets","Sink Base 42""",SW-SBF4242,"Shaker White",23,100.8,"Sink Base Diagonal Floor 42x42",,SBF4242.PNG,97,25
"TEAM CABINETS",Moldings,Mouldings,SW-SHM,"Shaker White",1,33.6,"Moulding 96 x 3/4 x 1/2",,SHM.PNG,69,0
"TEAM CABINETS",Moldings,"Scribe Molding (SCR) (SM8)",SW-SM8,"Shaker White",1,0,"Moulding 96 x 3/4 x 1/4",,SCR.PNG,12,0
"TEAM CABINETS","Base Cabinets","Base Accessory Cabinet",SW-SPB6,"Shaker White",32,416.4,"Base Spice Pull Cabinet 6"" ",,SPB6.PNG,98,25
"TEAM CABINETS","Base Cabinets","Base Accessory Cabinet",SW-SPB9,"Shaker White",36,474,"Base Spice Pull Cabinet 9"" ",,SPB9.PNG,95,25
"TEAM CABINETS",Panels,"Panel Door",SW-TDEP2484,"Shaker White",30,615.6,"Tall Door End Panel 24x84",,TDEP2484.PNG,98,0
"TEAM CABINETS",Panels,"Panel Door",SW-TDEP2490,"Shaker White",30,650.4,"Tall Door End Panel 24x90",,TDEP2490.PNG,98,0
"TEAM CABINETS",Panels,"Panel Door",SW-TDEP2496,"Shaker White",30,716.4,"Tall Door End Panel 24x96",,TDEP2496.PNG,99,0
"TEAM CABINETS",Moldings,Mouldings,SW-TKC,"Shaker White",2,42,"Toe Kit 96 x 4 1/4 x 1/4",,TKC.PNG,74,0
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",SW-U188424,"Shaker White",136,1152,"Utility Cabinet 2 Doors",,U188424.PNG,97,30
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",SW-U189024,"Shaker White",143,1190.4,"Utility Cabinet 2 Doors",,U189024.PNG,95,30
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",SW-U189624,"Shaker White",150,1249.2,"Utility Cabinet 2 Doors",,U189624.PNG,99,30
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",SW-U248424,"Shaker White",165,1266,"Utility Cabinet 4 Doors",,U248424.PNG,98,30
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",SW-U249024,"Shaker White",172,1368,"Utility Cabinet 4 Doors",,U249024.PNG,96,30
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",SW-U249624,"Shaker White",180,1456.8,"Utility Cabinet 4 Doors",,U249624.PNG,98,30
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",SW-U308424,"Shaker White",194,1500,"Utility Cabinet 4 Doors",,U309024.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",SW-U309024,"Shaker White",201,1602,"Utility Cabinet 4 Doors",,U309024.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",SW-U309624,"Shaker White",210,1684.8,"Utility Cabinet 4 Doors",,U309624.PNG,96,30
"TEAM CABINETS",Panels,Panel,SW-USV2496,"Shaker White",10,112.8,"Panel Finished on 1 side 24x96x1/4",,USV2496.PNG,100,0
"TEAM CABINETS","Vanity Cabinets","Vanity Combo Cabinets",SW-V3021DL,"Shaker White",96,865.2,"Vanity Combo V3021DL",,V3021DL.PNG,98,25
"TEAM CABINETS","Vanity Cabinets","Vanity Combo Cabinets",SW-V3021DR,"Shaker White",96,865.2,"Vanity Combo V3021DR",,V3021DR.PNG,98,25
"TEAM CABINETS","Vanity Cabinets","Vanity Combo Cabinets",SW-V3621DL,"Shaker White",106,937.2,"Vanity Combo V3621DL",,V3621DL.PNG,99,25
"TEAM CABINETS","Vanity Cabinets","Vanity Combo Cabinets",SW-V3621DR,"Shaker White",106,937.2,"Vanity Combo V3621DR",,V3621DR.PNG,98,25
"TEAM CABINETS",Accessories,Valance,SW-VA30,"Shaker White",3,120,"Valance 30"" x 6"" x 3/4""",,VA48.PNG,100,0
"TEAM CABINETS",Accessories,Valance,SW-VA36,"Shaker White",4,141.6,"Valance 36"" x 6"" x 3/4""",,VA48.PNG,100,0
"TEAM CABINETS",Accessories,Valance,SW-VA42,"Shaker White",5,162,"Valance 42"" x 6"" x 3/4""",,VA48.PNG,99,0
"TEAM CABINETS",Accessories,Valance,SW-VA48,"Shaker White",6,170.4,"Valance 48"" x 6"" x 3/4""",,VA48.PNG,100,0
"TEAM CABINETS","Vanity Cabinets","Vanity Knee Drawer",SW-VKD36,"Shaker White",29,193.2,"Vanity Knee Drawer 36""",,VKD36.PNG,98,25
"TEAM CABINETS","Vanity Cabinets","Vanity Sink Cabinet",SW-VS24,"Shaker White",56,448.8,"Vanity Sink - 2 Door 2 Drawer Front",,VS24.PNG,71,25
"TEAM CABINETS","Vanity Cabinets","Vanity Sink Cabinet",SW-VS27,"Shaker White",60,472.8,"Vanity Sink - 2 Door 2 Drawer Front",,VS27.PNG,86,25
"TEAM CABINETS","Vanity Cabinets","Vanity Sink Cabinet",SW-VS30,"Shaker White",64,492,"Vanity Sink - 2 Door 2 Drawer Front",,VS30.PNG,45,25
"TEAM CABINETS","Vanity Cabinets","Vanity Sink Cabinet",SW-VS36,"Shaker White",73,562.8,"Vanity Sink - 2 Door 2 Drawer Front",,VS36.PNG,78,25
"TEAM CABINETS","Vanity Cabinets","Vanity Combo Cabinets",SW-VSD36,"Shaker White",85,778.8,"Vanity Combo Base 36""",,VSD36.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Combo Cabinets",SW-VSD42,"Shaker White",95,826.8,"Vanity Combo Base 42""",,VSD36.PNG,87,25
"TEAM CABINETS","Vanity Cabinets","Vanity Combo Cabinets",SW-VSD48,"Shaker White",104,909.6,"Vanity Combo Base 48""",,VSD36.PNG,88,25
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",SW-W0930,"Shaker White",28,212.4,"30"" High Cabinet 1 Door, 2  Shelves",,W0930.PNG,98,20
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",SW-W0936,"Shaker White",32,236.4,"36"" High Cabinet 1 Door, 2  Shelves",,W0936.PNG,97,20
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",SW-W0942,"Shaker White",37,266.4,"42"" High Cabinet 1 Door, 3 Shelves",,W0942.PNG,96,20
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",SW-W1230,"Shaker White",31,237.6,"30"" High Cabinet 1 Door, 2 Shelves",,W1230.PNG,89,20
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",SW-W1236,"Shaker White",36,273.6,"36"" High Cabinet 1 Door, 2 Shelves",,W1236.PNG,94,20
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",SW-W1242,"Shaker White",41,316.8,"42"" High Cabinet 1 Door, 3 Shelves",,W1242.PNG,88,20
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 12"" H",SW-W1512GD,"Shaker White",10,128.4,"Glass Door Cabinet - Single Door",,W1512GD.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",SW-W1530,"Shaker White",36,276,"30"" High Cabinet 1 Door, 2 Shelves",,W1530.PNG,84,20
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",SW-W1530GD,"Shaker White",36,307.2,"Glass Door Cabinet - Single Door",,W1530GD.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",SW-W1536,"Shaker White",41,308.4,"36"" High Cabinet 1 Door, 2 Shelves",,W1536.PNG,92,20
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",SW-W1536GD,"Shaker White",41,350.4,"Glass Door Cabinet - Single Door",,W1536GD.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",SW-W1542,"Shaker White",48,364.8,"42"" High Cabinet 1 Door, 3 Shelves",,W1542.PNG,90,20
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",SW-W1542GD,"Shaker White",47,404.4,"Glass Door Cabinet - Single Door",,W1542GD.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 12"" H",SW-W1812GD,"Shaker White",12,144,"Glass Door Cabinet - Single Door",,W1812GD.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",SW-W1830,"Shaker White",41,308.4,"30"" High Cabinet 1 Door, 2 Shelves",,W1830.PNG,89,20
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",SW-W1830GD,"Shaker White",40,364.8,"Glass Door Cabinet - Single Door",,W1830GD.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",SW-W1836,"Shaker White",46,350.4,"36"" High Cabinet 1 Door, 2 Shelves",,W1836.PNG,95,20
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",SW-W1836GD,"Shaker White",44,456,"Glass Door Cabinet - Single Door",,W1836GD.PNG,100,20
